year,make,model,fuel_type,fc_city_l100,fc_hwy_l100,fc_comb_l100
2000,NISSAN,FRONTIER V6,X,16.1,13.6,15
2000,NISSAN,FRONTIER V6 4X4,X,17.3,13.7,15.7
2000,NISSAN,FRONTIER V6 4X4,X,16.2,13.9,15.2
2000,NISSAN,MAXIMA,X,13.4,9.3,11.5
2000,NISSAN,MAXIMA,X,12.3,9.4,11
2000,NISSAN,PATHFINDER 4X4,X,17.3,13.6,15.7
2000,NISSAN,PATHFINDER 4X4,X,16.5,14.3,15.5
2000,NISSAN,QUEST,X,15.5,10.6,13.3
2000,NISSAN,XTERRA,X,14.2,10.9,12.7
2000,NISSAN,XTERRA V6,X,16.5,13,14.9
2000,NISSAN,XTERRA V6,X,15.9,13.4,14.7
2000,NISSAN,XTERRA V6 4X4,X,17.3,13.7,15.7
2000,NISSAN,XTERRA V6 4X4,X,16.2,13.9,15.2
2000,OLDSMOBILE,ALERO,X,12.1,8.5,10.5
2000,OLDSMOBILE,ALERO,X,12.5,8.3,10.6
2000,OLDSMOBILE,ALERO,X,13.6,8.7,11.4
2000,OLDSMOBILE,INTRIGUE,X,14.7,9.5,12.3
2000,OLDSMOBILE,SILHOUETTE,X,14,9.9,12.2
2000,PLYMOUTH,PROWLER,Z,15.4,11,13.4
2000,PONTIAC,BONNEVILLE,X,14.4,9.1,12
2000,PONTIAC,BONNEVILLE #,Z,15.1,9.5,12.6
2000,PONTIAC,FIREBIRD/FORMULA,X,13.9,8.9,11.7
2000,PONTIAC,FIREBIRD/FORMULA,X,13.8,8.7,11.5
2000,PONTIAC,FIREBIRD/FORMULA,Z,14.9,10.7,13
2000,PONTIAC,FIREBIRD/FORMULA,Z,14.9,9.8,12.6
2000,PONTIAC,FIREFLY,X,7.1,5.5,6.4
2000,PONTIAC,FIREFLY,X,9.1,7.4,8.3
2000,PONTIAC,FIREFLY,X,7.6,5.9,6.8
2000,PONTIAC,GRAND AM,X,12.1,8.5,10.5
2000,PONTIAC,GRAND AM,X,12.5,8.3,10.6
2000,PONTIAC,GRAND AM,X,13.6,8.7,11.4
2000,PONTIAC,GRAND PRIX,X,13.1,8.7,11.1
2000,PONTIAC,GRAND PRIX,X,13.5,8.8,11.4
2000,PONTIAC,GRAND PRIX #,Z,15,9.4,12.5
2000,PONTIAC,MONTANA,X,14,9.9,12.2
2000,PONTIAC,SUNFIRE,X,11.8,8.9,10.5
2000,PONTIAC,SUNFIRE,X,11.6,8.2,10.1
2000,PONTIAC,SUNFIRE,X,12.2,7.8,10.2
2000,PONTIAC,SUNFIRE,X,12.5,8.8,10.8
2000,PONTIAC,SUNFIRE,X,12.1,7.8,10.2
2000,PORSCHE,911 CARRERA,Z,16,10.2,13.4
2000,PORSCHE,911 CARRERA,Z,15.4,10.2,13.1
2000,PORSCHE,911 CARRERA 4,Z,16,10.6,13.6
2000,PORSCHE,911 CARRERA 4,Z,15.7,10.9,13.5
2000,PORSCHE,BOXSTER,Z,15.3,10.3,13.1
2000,PORSCHE,BOXSTER,Z,15,10.4,12.9
2000,PORSCHE,BOXSTER S,Z,15.9,10.6,13.5
2000,PORSCHE,BOXSTER S,Z,15,10.1,12.8
2000,SAAB,9-3 TURBO,X,13.4,10.1,11.9
2000,SAAB,9-3 TURBO,X,12.9,8.9,11.1
2000,SAAB,9-3 TURBO,X,13.1,8.8,11.2
2000,SAAB,9-5 TURBO,X,13.9,9.7,12
2000,SAAB,9-5 TURBO,X,13.2,8.9,11.3
2000,SAAB,9-5 TURBO,X,14.3,9.8,12.3
2000,SAAB,9-5 WAGON TURBO,X,13.9,9.7,12
2000,SAAB,9-5 WAGON TURBO,X,13.2,8.9,11.3
2000,SAAB,9-5 WAGON TURBO,X,14.3,9.8,12.3
2000,SATURN,LS,X,11.9,8.6,10.4
2000,SATURN,LS,X,12.2,7.8,10.2
2000,SATURN,LS,X,13.3,9.7,11.7
2000,SATURN,LW WAGON,X,12.1,8.8,10.6
2000,SATURN,LW WAGON,X,13.3,9.7,11.7
2000,SATURN,SC,X,10.1,7.1,8.7
2000,SATURN,SC,X,9.8,6.5,8.3
2000,SATURN,SC #,X,10.6,7.1,9
2000,SATURN,SC #,X,10.3,6.8,8.8
2000,SATURN,SL,X,10.1,6.8,8.6
2000,SATURN,SL,X,9.3,6.4,8
2000,SATURN,SL #,X,10.6,7.1,9
2000,SATURN,SL #,X,10.3,6.8,8.8
2000,SATURN,SW WAGON #,X,10.6,7.1,9
2000,SATURN,SW WAGON #,X,10.3,6.8,8.8
2000,SUBARU,FORESTER AWD,X,12.2,8.8,10.7
2000,SUBARU,FORESTER AWD,X,12.5,8.8,10.8
2000,SUBARU,IMPREZA AWD,X,11.7,8.8,10.4
2000,SUBARU,IMPREZA AWD,X,11.8,8.8,10.5
2000,SUBARU,IMPREZA AWD,X,11.8,9,10.6
2000,SUBARU,IMPREZA AWD,X,12.8,9.3,11.2
2000,SUBARU,IMPREZA WAGON AWD,X,11.7,8.8,10.4
2000,SUBARU,IMPREZA WAGON AWD,X,11.8,8.8,10.5
2000,SUBARU,LEGACY AWD,X,12.2,9.5,11
2000,SUBARU,LEGACY AWD,X,12.5,9.3,11
2000,SUBARU,LEGACY WAGON AWD,X,12.2,9.6,11.1
2000,SUBARU,LEGACY WAGON AWD,X,12.5,9.3,11
2000,SUZUKI,ESTEEM,X,9.9,7.6,8.9
2000,SUZUKI,ESTEEM,X,8.8,6.8,7.9
2000,SUZUKI,ESTEEM WAGON,X,10.3,7.5,9.1
2000,SUZUKI,ESTEEM WAGON,X,9.6,7.2,8.5
2000,SUZUKI,GRAND VITARA 4X4,X,14.2,12,13.2
2000,SUZUKI,GRAND VITARA 4X4,X,13.8,11.4,12.8
2000,SUZUKI,SWIFT,X,9.1,7.4,8.3
2000,SUZUKI,SWIFT,X,7.6,5.9,6.8
2000,SUZUKI,VITARA 4X4,X,11.7,9.9,10.9
2000,SUZUKI,VITARA 4X4,X,11.8,10.1,11
2000,SUZUKI,VITARA CONVERTIBLE 4X4,X,10.5,9,9.9
2000,SUZUKI,VITARA CONVERTIBLE 4X4,X,11.7,10.1,11
2000,SUZUKI,VITARA CONVERTIBLE 4X4,X,11.8,10.2,11.1
2000,TOYOTA,4RUNNER 4X4,X,14.2,11.8,13.1
2000,TOYOTA,4RUNNER 4X4,X,15.4,12.1,13.9
2000,TOYOTA,4RUNNER 4X4,X,15.7,13,14.5
2000,TOYOTA,4RUNNER 4X4,X,15.7,12.7,14.4
2000,TOYOTA,AVALON,X,12.7,8.8,10.9
2000,TOYOTA,CAMRY,X,11.8,8.7,10.4
2000,TOYOTA,CAMRY,X,11.4,8.1,9.9
2000,TOYOTA,CAMRY,X,13.4,9.4,11.6
2000,TOYOTA,CAMRY SOLARA,X,11.8,8.7,10.4
2000,TOYOTA,CAMRY SOLARA,X,13.4,9.4,11.6
2000,TOYOTA,CAMRY SOLARA,X,12.7,9,11
2000,TOYOTA,CAMRY SOLARA CONVERTIBLE,X,14,9.7,12.1
2000,TOYOTA,CELICA,X,10.1,7.4,8.9
2000,TOYOTA,CELICA,Z,11.6,8.7,10.3
2000,TOYOTA,CELICA,X,10,7.9,9.1
2000,TOYOTA,CELICA,Z,11.6,8.1,10
2000,TOYOTA,COROLLA,X,9.3,7,8.2
2000,TOYOTA,COROLLA,X,8.7,6.7,7.8
2000,TOYOTA,ECHO,X,8.6,6.7,7.8
2000,TOYOTA,ECHO,X,8.2,6.6,7.5
2000,TOYOTA,RAV4,X,11.3,8.8,10.2
2000,TOYOTA,RAV4,X,11.2,8.8,10.1
2000,TOYOTA,RAV4 4X4,X,12.2,9.8,11.2
2000,TOYOTA,RAV4 4X4,X,12.1,10.2,11.2
2000,TOYOTA,RAV4 SOFT TOP,X,11.3,8.8,10.2
2000,TOYOTA,RAV4 SOFT TOP,X,11.2,8.8,10.1
2000,TOYOTA,RAV4 SOFT TOP 4X4,X,11.8,9.8,10.9
2000,TOYOTA,RAV4 SOFT TOP 4X4,X,11.9,9.8,11
2000,TOYOTA,SIENNA,X,14.3,10.4,12.5
2000,TOYOTA,TACOMA,X,12.6,10.4,11.6
2000,TOYOTA,TACOMA,X,12.2,9.5,11
2000,TOYOTA,TACOMA,X,14,12,13.1
2000,TOYOTA,TACOMA,X,15.3,12.7,14.1
2000,TOYOTA,TACOMA 4X4,X,14.2,11.8,13.1
2000,TOYOTA,TACOMA 4X4,X,15.7,12.6,14.3
2000,TOYOTA,TACOMA 4X4,X,15.2,12.8,14.1
2000,TOYOTA,TACOMA 4X4,X,15.7,12.7,14.4
2000,TOYOTA,TUNDRA,X,15.7,12.8,14.4
2000,TOYOTA,TUNDRA,X,16,13,14.6
2000,TOYOTA,TUNDRA,X,17.3,13.9,15.8
2000,TOYOTA,TUNDRA 4X4,X,17.2,14.4,16
2000,TOYOTA,TUNDRA 4X4,X,17.1,14.2,15.8
2000,TOYOTA,TUNDRA 4X4,X,18.2,14.7,16.6
2000,VOLKSWAGEN,CABRIO,X,12.6,9.1,11
2000,VOLKSWAGEN,CABRIO,X,11.2,8.5,10
2000,VOLKSWAGEN,EUROVAN,X,17.6,12.9,15.5
2000,VOLKSWAGEN,EUROVAN CAMPER,X,18.6,13.5,16.3
2000,VOLKSWAGEN,GOLF,Z,12.1,9.3,10.8
2000,VOLKSWAGEN,GOLF,Z,11.1,8.3,9.8
2000,VOLKSWAGEN,GOLF,X,11.9,9,10.6
2000,VOLKSWAGEN,GOLF,X,11.2,8.3,9.9
2000,VOLKSWAGEN,GOLF TDI DIESEL,D,8.1,5.8,7.1
2000,VOLKSWAGEN,GOLF TDI DIESEL,D,6.7,5.4,6.1
2000,VOLKSWAGEN,GTI,Z,11.1,8.3,9.8
2000,VOLKSWAGEN,GTI,X,11.9,9,10.6
2000,VOLKSWAGEN,GTI,X,11.2,8.3,9.9
2000,VOLKSWAGEN,GTI,X,13.2,9,11.3
2000,VOLKSWAGEN,JETTA,Z,12.1,9.3,10.8
2000,VOLKSWAGEN,JETTA,Z,11.1,8.3,9.8
2000,VOLKSWAGEN,JETTA,X,11.9,9,10.6
2000,VOLKSWAGEN,JETTA,X,11.2,8.3,9.9
2000,VOLKSWAGEN,JETTA,X,14.2,9.9,12.3
2000,VOLKSWAGEN,JETTA,X,13.6,9.1,11.6
2000,VOLKSWAGEN,JETTA TDI DIESEL,D,8.1,5.8,7.1
2000,VOLKSWAGEN,JETTA TDI DIESEL,D,6.7,5.4,6.1
2000,VOLKSWAGEN,NEW BEETLE,Z,11.9,9.4,10.8
2000,VOLKSWAGEN,NEW BEETLE,Z,10.6,8.5,9.7
2000,VOLKSWAGEN,NEW BEETLE,X,11.9,9,10.6
2000,VOLKSWAGEN,NEW BEETLE,X,11.2,8.3,9.9
2000,VOLKSWAGEN,NEW BEETLE TDI DIESEL,D,8.1,5.8,7.1
2000,VOLKSWAGEN,NEW BEETLE TDI DIESEL,D,6.7,5.4,6.1
2000,VOLKSWAGEN,PASSAT,Z,13.2,8.7,11.2
2000,VOLKSWAGEN,PASSAT,Z,11.2,8.2,9.8
2000,VOLKSWAGEN,PASSAT,Z,14.7,9.8,12.5
2000,VOLKSWAGEN,PASSAT,Z,13.4,8.9,11.4
2000,VOLKSWAGEN,PASSAT WAGON,Z,13.2,8.7,11.2
2000,VOLKSWAGEN,PASSAT WAGON,Z,11.2,8.2,9.8
2000,VOLKSWAGEN,PASSAT WAGON,Z,14.7,9.8,12.5
2000,VOLKSWAGEN,PASSAT WAGON,Z,13.4,8.9,11.4
2000,VOLVO,C70 CONVERTIBLE TURBO,Z,14.2,10.3,12.4
2000,VOLVO,C70 CONVERTIBLE TURBO,Z,13.4,9.7,11.7
2000,VOLVO,C70 CONVERTIBLE TURBO,Z,13.9,9.8,12.1
2000,VOLVO,C70 TURBO,Z,13.9,9.5,11.9
2000,VOLVO,C70 TURBO,Z,13,9.3,11.3
2000,VOLVO,C70 TURBO,Z,13.6,9.7,11.9
2000,VOLVO,S70,Z,13.2,9.3,11.4
2000,VOLVO,S70,Z,12.6,8.9,10.9
2000,VOLVO,S70 AWD TURBO,Z,14.4,10.3,12.5
2000,VOLVO,S70 GLT TURBO,Z,13.6,9.7,11.9
2000,VOLVO,S70 T5 TURBO,Z,13.9,9.5,11.9
2000,VOLVO,S70 T5 TURBO,Z,13,9.3,11.3
2000,VOLVO,S80 2.9,Z,14.5,9.9,12.4
2000,VOLVO,S80 T-6,Z,15.1,10.3,12.9
2000,VOLVO,V70,Z,13.2,9.3,11.4
2000,VOLVO,V70,Z,12.6,8.9,10.9
2000,VOLVO,V70 AWD TURBO,Z,14.4,10.3,12.5
2000,VOLVO,V70 GLT TURBO,Z,13.6,9.7,11.9
2000,VOLVO,V70 T5 TURBO,Z,13.9,9.5,11.9
2000,VOLVO,V70 T5 TURBO,Z,13,9.3,11.3
2000,VOLVO,V70R AWD TURBO,Z,14.7,10.9,13
2001,ACURA,1.7EL,X,9.3,7.2,8.3
2001,ACURA,1.7EL,X,8.9,7.4,8.3
2001,ACURA,3.2CL,Z,13.7,8.8,11.5
2001,ACURA,3.2TL,Z,13.8,8.8,11.6
2001,ACURA,3.5RL,Z,15,10.9,13.1
2001,ACURA,INTEGRA,X,11.4,8.5,10.1
2001,ACURA,INTEGRA,X,10.6,8.3,9.6
2001,ACURA,INTEGRA GS-R,Z,10.8,8.5,9.7
2001,ACURA,MDX,Z,15.5,11.1,13.5
2001,ACURA,NSX,Z,15.3,10.9,13.3
2001,ACURA,NSX,Z,15.6,10.7,13.4
2001,AUDI,A4,Z,13.2,9,11.3
2001,AUDI,A4,Z,11.8,8.1,10.1
2001,AUDI,A4,Z,14.6,9.7,12.4
2001,AUDI,A4 QUATTRO,Z,13.3,9.4,11.5
2001,AUDI,A4 QUATTRO,Z,12.2,8.6,10.6
2001,AUDI,A4 QUATTRO,Z,14.9,10.1,12.7
2001,AUDI,A4 QUATTRO,Z,14.3,10.3,12.5
2001,AUDI,A6,Z,15,10.2,12.8
2001,AUDI,A6 AVANT QUATTRO WAGON,Z,15.4,10.7,13.3
2001,AUDI,A6 QUATTRO,Z,15.2,10.5,13.1
2001,AUDI,A6 QUATTRO,Z,15.2,10.7,13.2
2001,AUDI,A6 QUATTRO,Z,15.4,10.7,13.3
2001,AUDI,A6 QUATTRO,Z,15.4,10.3,13.1
2001,AUDI,A8 L,Z,15.4,10.3,13.1
2001,AUDI,A8 QUATTRO,Z,15.4,10.3,13.1
2001,AUDI,ALLROAD,Z,17.1,12.3,15
2001,AUDI,ALLROAD,Z,16.5,12.2,14.6
2001,AUDI,S4 QUATTRO,Z,15.2,10.5,13.1
2001,AUDI,S4 QUATTRO,Z,15.2,10.7,13.2
2001,AUDI,S8 QUATTRO #,Z,17.8,11.9,15.1
2001,AUDI,TT COUPE QUATTRO,Z,13.1,9,11.3
2001,AUDI,TT COUPE QUATTRO #,Z,13.1,9.1,11.3
2001,AUDI,TT ROADSTER,Z,12.3,8.7,10.7
2001,AUDI,TT ROADSTER QUATTRO #,Z,13.1,9.1,11.3
2001,BMW,320i,Z,13.1,8.8,11.2
2001,BMW,320i,Z,12.8,8.6,10.9
2001,BMW,325Ci,Z,13.3,9.4,11.5
2001,BMW,325Ci,Z,13,8.7,11
2001,BMW,325Ci CONVERTIBLE,Z,13.7,9.7,11.9
2001,BMW,325Ci CONVERTIBLE,Z,13.9,9.5,11.9
2001,BMW,325i,Z,13.3,9.4,11.5
2001,BMW,325i,Z,13,8.7,11
2001,BMW,325xi,Z,13.5,9.9,11.9
2001,BMW,325xi,Z,13.6,9.5,11.8
2001,BMW,330Ci,Z,13.1,9.1,11.3
2001,BMW,330Ci,Z,12.8,8.7,10.9
2001,BMW,330Ci CONVERTIBLE,Z,14.2,9.8,12.2
2001,BMW,330Ci CONVERTIBLE,Z,14.5,10.3,12.6
2001,BMW,330i,Z,13.1,9.1,11.3
2001,BMW,330i,Z,12.8,8.7,10.9
2001,BMW,330xi,Z,14.6,10.2,12.6
2001,BMW,330xi,Z,13.4,9.4,11.6
2001,BMW,525i,Z,13.3,9.4,11.5
2001,BMW,525i,Z,13,8.7,11
2001,BMW,525i SPORT WAGON,Z,13.7,9.7,11.9
2001,BMW,525i SPORT WAGON,Z,13.9,9.5,11.9
2001,BMW,530i,Z,14.2,9.8,12.2
2001,BMW,530i,Z,12.8,8.7,10.9
2001,BMW,540i,Z,14.7,10.4,12.8
2001,BMW,540i,Z,16.4,10.7,13.8
2001,BMW,540i SPORT WAGON,Z,15.5,11.9,13.9
2001,BMW,740i,Z,15.4,10.9,13.4
2001,BMW,740iL,Z,15.4,10.9,13.4
2001,BMW,750iL,Z,19.1,12.7,16.2
2001,BMW,M COUPE,Z,15.2,10.4,13
2001,BMW,M ROADSTER,Z,15.2,10.4,13
2001,BMW,M3,Z,16.2,10.6,13.7
2001,BMW,M3 CONVERTIBLE,Z,16.6,11.1,14.1
2001,BMW,M5,Z,19.4,12.3,16.2
2001,BMW,X5,Z,16.4,12.7,14.7
2001,BMW,X5,Z,17.3,12.5,15.1
2001,BMW,X5,Z,18.2,13.9,16.3
2001,BMW,Z3,Z,13.3,9.6,11.6
2001,BMW,Z3,Z,13.3,9.4,11.5
2001,BMW,Z3,Z,13.5,9.8,11.9
2001,BMW,Z3,Z,12.7,9,11
2001,BMW,Z8,Z,19.4,12.3,16.2
2001,BUICK,CENTURY,X,13,9,11.2
2001,BUICK,LESABRE,X,13.8,8.7,11.5
2001,BUICK,PARK AVENUE,X,13.8,8.7,11.5
2001,BUICK,PARK AVENUE #,Z,14.5,9.1,12.1
2001,BUICK,REGAL,X,14.3,8.8,11.8
2001,BUICK,REGAL #,Z,14.5,9.1,12.1
2001,CADILLAC,CATERA,Z,15.4,10.9,13.4
2001,CADILLAC,DEVILLE,Z,15.6,9.4,12.8
2001,CADILLAC,ELDORADO,Z,15.6,9.4,12.8
2001,CADILLAC,SEVILLE,Z,15.6,9.4,12.8
2001,CHEVROLET,ASTRO CARGO,X,15.4,11.4,13.6
2001,CHEVROLET,ASTRO CARGO AWD,X,17.2,12.8,15.2
2001,CHEVROLET,ASTRO PASSENGER,X,16,11.8,14.1
2001,CHEVROLET,ASTRO PASSENGER AWD,X,17.9,13.8,16.1
2001,CHEVROLET,BLAZER,X,15.4,11.4,13.6
2001,CHEVROLET,BLAZER,X,17,12.2,14.9
2001,CHEVROLET,BLAZER 4X4,X,17.2,12.8,15.2
2001,CHEVROLET,BLAZER 4X4,X,18.7,14.5,16.8
2001,CHEVROLET,C1500 SILVERADO,X,16,11.8,14.1
2001,CHEVROLET,C1500 SILVERADO,X,17.1,12.6,15.1
2001,CHEVROLET,C1500 SILVERADO,X,17,12.8,15.1
2001,CHEVROLET,C1500 SILVERADO,X,18.6,12.8,16
2001,CHEVROLET,C1500 SILVERADO,X,17.6,13.8,15.9
2001,CHEVROLET,C1500 SUBURBAN,X,18.7,14.9,17
2001,CHEVROLET,C1500 TAHOE,X,17.6,12.9,15.5
2001,CHEVROLET,C1500 TAHOE,X,18.7,14.9,17
2001,CHEVROLET,CAMARO,X,13.7,8.5,11.4
2001,CHEVROLET,CAMARO,X,13.8,8.3,11.4
2001,CHEVROLET,CAMARO,Z,14.7,10.3,12.7
2001,CHEVROLET,CAMARO,Z,13.9,9.5,11.9
2001,CHEVROLET,CAVALIER,X,11.7,8.5,10.2
2001,CHEVROLET,CAVALIER,X,12.2,8.1,10.4
2001,CHEVROLET,CAVALIER,X,12.9,9,11.1
2001,CHEVROLET,CAVALIER,X,12.7,8.2,10.7
2001,CHEVROLET,CAVALIER BI-FUEL,X,11.7,8.5,10.2
2001,CHEVROLET,CORVETTE,Z,14.7,10.2,12.7
2001,CHEVROLET,CORVETTE,Z,13.9,9.4,11.9
2001,CHEVROLET,G15/G25 CHEVY VAN,X,17.7,13.9,16
2001,CHEVROLET,G15/G25 CHEVY VAN,X,18.7,14.6,16.9
2001,CHEVROLET,G15/G25 CHEVY VAN,X,19.3,14.9,17.3
2001,CHEVROLET,G1500/G2500 CHEVY EXPRESS,X,18.3,14.3,16.5
2001,CHEVROLET,G1500/G2500 CHEVY EXPRESS,X,18.7,14.6,16.9
2001,CHEVROLET,G1500/G2500 CHEVY EXPRESS,X,19.9,15,17.7
2001,CHEVROLET,IMPALA,X,12.5,8,10.4
2001,CHEVROLET,IMPALA,X,14.3,8.8,11.8
2001,CHEVROLET,K1500 SILVERADO 4X4,X,17.2,12.8,15.2
2001,CHEVROLET,K1500 SILVERADO 4X4,X,18.7,14.5,16.8
2001,CHEVROLET,K1500 SILVERADO 4X4,X,17.1,13.6,15.5
2001,CHEVROLET,K1500 SILVERADO 4X4,X,20.3,14.7,17.8
2001,CHEVROLET,K1500 SILVERADO 4X4,X,18,14.5,16.4
2001,CHEVROLET,K1500 SUBURBAN 4X4,X,19.1,15.4,17.5
2001,CHEVROLET,K1500 TAHOE 4X4,X,17.1,13.6,15.5
2001,CHEVROLET,K1500 TAHOE 4X4,X,18.9,15,17.2
2001,CHEVROLET,MALIBU,X,13,9,11.2
2001,CHEVROLET,MONTE CARLO,X,12.5,8,10.4
2001,CHEVROLET,MONTE CARLO,X,14.3,8.8,11.8
2001,CHEVROLET,S10,X,15.4,11.4,13.6
2001,CHEVROLET,S10,X,17,12.2,14.9
2001,CHEVROLET,S10 4X4,X,18.2,14.5,16.5
2001,CHEVROLET,S10 4X4,X,18.6,14.3,16.7
2001,CHEVROLET,S10 FFV,X,14.2,10.1,12.3
2001,CHEVROLET,S10 FFV,E,19.6,14.3,17.2
2001,CHEVROLET,S10 FFV,X,13,9.3,11.3
2001,CHEVROLET,S10 FFV,E,17.3,12.9,15.3
2001,CHEVROLET,TRACKER CONVERTIBLE 4X4,X,10.5,9,9.9
2001,CHEVROLET,TRACKER CONVERTIBLE 4X4,X,11.7,9.9,10.9
2001,CHEVROLET,TRACKER CONVERTIBLE 4X4,X,11.9,9.9,11
2001,CHEVROLET,TRACKER VAN 4X4,X,11.7,9.8,10.9
2001,CHEVROLET,TRACKER VAN 4X4,X,11.9,9.9,11
2001,CHEVROLET,VENTURE,X,13.8,9.8,12
2001,CHRYSLER,300M,X,14.7,9.9,12.5
2001,CHRYSLER,CONCORDE,X,13.4,9.3,11.5
2001,CHRYSLER,CONCORDE,X,14.2,9.5,12.1
2001,CHRYSLER,INTREPID,X,13.4,9.3,11.5
2001,CHRYSLER,INTREPID,X,13.3,9,11.4
2001,CHRYSLER,INTREPID,X,14.2,9.5,12.1
2001,CHRYSLER,INTREPID,X,14.7,9.9,12.5
2001,CHRYSLER,LHS,X,14.7,9.8,12.5
2001,CHRYSLER,NEON,X,11.3,8.3,10
2001,CHRYSLER,NEON,X,9.9,7.8,8.9
2001,CHRYSLER,NEON R/T #,X,10.5,8,9.4
2001,CHRYSLER,PT CRUISER,X,13.4,10.2,12
2001,CHRYSLER,PT CRUISER,X,13.2,9.8,11.7
2001,CHRYSLER,SEBRING,X,13.2,8.3,11
2001,CHRYSLER,SEBRING,X,13.4,9.3,11.5
2001,CHRYSLER,SEBRING,X,13.3,9,11.4
2001,CHRYSLER,SEBRING CONVERTIBLE,X,13.4,9.3,11.5
2001,CHRYSLER,SEBRING CONVERTIBLE,X,13.3,9,11.4
2001,CHRYSLER,SEBRING COUPE,X,13,9.4,11.4
2001,CHRYSLER,SEBRING COUPE,X,13.8,9.5,11.9
2001,CHRYSLER,SEBRING COUPE,X,13.8,9.6,11.9
2001,CHRYSLER,SEBRING COUPE,X,13.1,9.1,11.3
2001,CHRYSLER,TOWN & COUNTRY,X,14.9,10.6,13
2001,CHRYSLER,TOWN & COUNTRY,X,15.3,10.9,13.3
2001,CHRYSLER,TOWN & COUNTRY AWD,X,15.6,11.3,13.7
2001,DAEWOO,LANOS,X,11.3,7.1,9.4
2001,DAEWOO,LANOS,X,10.3,7.1,8.9
2001,DAEWOO,LANOS,X,11.6,7.6,9.8
2001,DAEWOO,LANOS,X,10.4,7.2,9
2001,DAEWOO,LEGANZA,X,13.4,9.3,11.5
2001,DAEWOO,LEGANZA,X,13.1,8.8,11.2
2001,DAEWOO,NUBIRA,X,12,8.5,10.4
2001,DAEWOO,NUBIRA,X,11.9,8.2,10.3
2001,DAEWOO,NUBIRA WAGON,X,12,8.5,10.4
2001,DAEWOO,NUBIRA WAGON,X,11.9,8.2,10.3
2001,DODGE,CARAVAN,X,14.9,10.6,13
2001,DODGE,DAKOTA,X,16.8,12.6,14.9
2001,DODGE,DAKOTA,X,17.7,11.9,15.1
2001,DODGE,DAKOTA,X,18,12,15.3
2001,DODGE,DAKOTA,X,18.4,13,16
2001,DODGE,DAKOTA,X,17.9,12.5,15.4
2001,DODGE,DAKOTA,X,20.7,14.7,18
2001,DODGE,DAKOTA 4X4,X,18.1,13.9,16.2
2001,DODGE,DAKOTA 4X4,X,18.1,12.8,15.7
2001,DODGE,DAKOTA 4X4,X,19.6,13.9,17
2001,DODGE,DAKOTA 4X4,X,18.6,13.6,16.4
2001,DODGE,DAKOTA 4X4,X,21.6,15,18.6
2001,DODGE,DAKOTA 4X4,X,21.9,15,18.8
2001,DODGE,DURANGO 4X4,X,20.2,14.3,17.5
2001,DODGE,DURANGO 4X4,X,21.6,15,18.6
2001,DODGE,DURANGO 5.9 R/T 4X4 #,Z,21.6,15,18.6
2001,DODGE,GRAND CARAVAN,X,14.9,10.6,13
2001,DODGE,GRAND CARAVAN,X,15.3,10.9,13.3
2001,DODGE,GRAND CARAVAN,X,15.3,10.7,13.3
2001,DODGE,GRAND CARAVAN AWD,X,15.6,11.3,13.7
2001,DODGE,GRAND CARAVAN AWD,X,15.9,11.2,13.8
2001,DODGE,RAM 1500,X,17,12.7,15.1
2001,DODGE,RAM 1500,X,16.9,12.9,15.1
2001,DODGE,RAM 1500,X,18.2,12.3,15.6
2001,DODGE,RAM 1500,X,17.7,12.2,15.2
2001,DODGE,RAM 1500,X,20.1,13.9,17.3
2001,DODGE,RAM 1500,X,20,13.7,17.2
2001,DODGE,RAM 1500,X,20.2,13.4,17.1
2001,DODGE,RAM 1500,X,21.4,14.6,18.3
2001,DODGE,RAM 1500,X,21.4,13.9,18
2001,DODGE,RAM 1500 4X4,X,21.6,15.5,18.9
2001,DODGE,RAM 1500 4X4,X,22.1,15.3,19.1
2001,DODGE,RAM 1500 4X4,X,21.6,14.6,18.5
2001,DODGE,RAM 1500 VAN,X,17.8,15.3,16.7
2001,DODGE,RAM 1500 VAN,X,20,13.8,17.2
2001,DODGE,RAM 1500 VAN,X,21.5,14.6,18.4
2001,DODGE,RAM 1500 WAGON,X,18.9,15.4,17.4
2001,DODGE,RAM 1500 WAGON,X,20,13.8,17.2
2001,DODGE,RAM 2500 VAN,X,18.9,15.4,17.4
2001,DODGE,RAM 2500 VAN,X,20,13.8,17.2
2001,DODGE,RAM 2500 VAN,X,21.5,14.6,18.4
2001,DODGE,RAM 2500 VAN CNG,N,20.8,16.3,18.8
2001,DODGE,RAM 2500 WAGON,X,21.4,15.8,18.9
2001,DODGE,RAM 2500 WAGON,X,21.6,14.5,18.4
2001,DODGE,RAM 2500 WAGON CNG,N,21.4,16.1,19
2001,DODGE,VIPER GTS,Z,23,12.3,18.2
2001,DODGE,VIPER RT/10,Z,23,12.3,18.2
2001,FORD,COUGAR,X,13.3,8.9,11.3
2001,FORD,COUGAR,X,12.9,8.6,10.9
2001,FORD,CROWN VICTORIA,X,14.9,10.2,12.8
2001,FORD,CROWN VICTORIA NGV,N,17.3,11.1,14.5
2001,FORD,E150 CLUB WAGON,X,18,13,15.8
2001,FORD,E150 CLUB WAGON,X,18.1,12.9,15.8
2001,FORD,E150 CLUB WAGON,X,20.2,15,17.9
2001,FORD,E150 VAN,X,18,13,15.8
2001,FORD,E150 VAN,X,16.7,12.3,14.7
